,r,uz(r),u_plus,y_plus
0,0.00454598748105,0.690865085043,18.98523381836027,108.67252322437255
1,0.0136379624431,0.690802384575,18.98351078578666,107.67996319870288
2,0.0236225949647,0.690661126287,18.97962895460931,106.58995281555647
3,0.0344808787301,0.690421287435,18.973038092250615,105.40456697167774
4,0.0461921443791,0.690062263416,18.96317197642758,104.12606211638337
5,0.0587340988519,0.689564437181,18.94949152321464,102.75687195633222
6,0.0720828678255,0.688911397644,18.931545749761913,101.2996028227943
7,0.0862130411592,0.688091719243,18.909020677304568,99.75702871041992
8,0.101097721265,0.687098931625,18.881738498095107,98.13208599670102
9,0.116708574309,0.685929846522,18.8496115973231,96.4278678523756
10,0.133015884144,0.684583088895,18.81260218839681,94.64761835367025
11,0.149988608879,0.683058980495,18.77071911315539,92.79472630667571
12,0.167594439969,0.681358816382,18.723997960337424,90.87271879658394
13,0.185799863713,0.679480094752,18.67236997942283,88.88525447402516
14,0.204570225052,0.677412416855,18.615549408828848,86.83611659031654
15,0.223869793537,0.67514535283,18.553249632030692,84.72920579581452
16,0.243661831342,0.67268523843,18.485644757916948,82.56853271501704
17,0.263908663198,0.670059950082,18.413500841244282,80.35821031195252
18,0.28457174811,0.667305267667,18.33780112667433,78.10244606092061
19,0.305611752722,0.664454699159,18.259466426005144,75.8055339373232
20,0.326988626189,0.661532275408,18.17915711608306,73.47184624397752
21,0.348661676416,0.658531739116,18.096701243992566,71.105825288196
22,0.370589647523,0.65540734492,18.010841709857768,68.71197492502469
23,0.392730798368,0.652088845027,17.919648077759707,66.2948519849815
24,0.415042982013,0.648508698825,17.821264306137124,63.859057598848
25,0.437483725949,0.644636156186,17.71484536984306,61.409228439602195
26,0.460010312943,0.640483250269,17.600721944637705,58.95002789644831
27,0.482579862358,0.636080921586,17.479744287492352,56.48613719720968
28,0.505149411772,0.631459021921,17.352732736721094,54.02224649808022
29,0.527675998767,0.626632787569,17.220105991472824,51.56304595481717
30,0.550116742702,0.621598032289,17.081749012261646,49.11321679568054
31,0.572428926348,0.616322628844,16.936778930464452,46.67742240943787
32,0.594570077193,0.610717809121,16.782756364764396,44.26029946939467
33,0.616498048299,0.604634477077,16.615584099512525,41.86644910633253
34,0.638171098527,0.597926373959,16.431242888862148,39.50042815044182
35,0.659547971994,0.590504153575,16.227277465666866,37.166740457096175
36,0.680587976606,0.582302734994,16.001899381329547,34.869828333498745
37,0.701251061518,0.573219305382,15.752283300288628,32.614064082466854
38,0.721497893374,0.563091759287,15.473974503415747,30.4037416794023
39,0.741289931179,0.551724470553,15.161597109959295,28.24306859860484
40,0.760589499664,0.538925288182,14.809870737823779,26.136157804102808
41,0.779359861003,0.524502670821,14.413531758188869,24.087019920394184
42,0.797565284747,0.50823846003,13.966585094617043,22.099555597835423
43,0.815171115837,0.489875419191,13.461961787560192,20.177548087743652
44,0.832143840572,0.469144107038,12.89225748912742,18.324656040749108
45,0.848451150407,0.445816441381,12.251204414478103,16.544406542043767
46,0.864062003451,0.419761246156,11.53519779576345,14.840188397718325
47,0.878946683556,0.390992155585,10.74461230656041,13.215245684086765
48,0.89307685689,0.359702318545,9.88475575105679,11.672671571679645
49,0.906425625864,0.326282706244,8.96637216591159,10.215402438098069
50,0.918967580337,0.291320448534,8.005596101507054,8.846212278025085
51,0.930678845986,0.255568946086,7.023131293214254,7.567707422730701
52,0.941537129751,0.219884740562,6.042515829844302,6.382321578895626
53,0.951521762273,0.185140072834,5.08771922043646,5.292311195705559
54,0.960613737235,0.152134290554,4.180707840776579,4.2997511700413416
55,0.968795747546,0.121529876656,3.3396869724383844,3.4065308963149623
56,0.976052218286,0.0938278070561,2.578423623062642,2.614350669903328
57,0.982369336348,0.0693797548994,1.9065819036775502,1.9247184511666147
58,0.987735076741,0.0484215153392,1.330641554272225,1.33894699398125
59,0.992139225472,0.0311096606437,0.8549052399915736,0.8581513477393105
60,0.995573398994,0.0175501480729,0.4822847064128493,0.48324673423365133
61,0.998031060163,0.007816026174,0.21478735523966738,0.21494680565135457
62,0.99950753068,0.00195638815139,0.05376228629544505,0.053762286295445064
63,1.0,0.0,0.0,0.0
