,r,uz(r),u_laminar,u_plus,y_plus
0,0.00547313060797,0.644250898163737,0.9999700448413481,20.45333658457308,313.2617635291111
1,0.0164187360299,0.643853077532158,0.9997304251071805,20.440706785683915,309.8140541077822
2,0.0273623741485,0.643388127066684,0.9992513004809574,20.425945784352603,306.36696435891224
3,0.03830273369,0.642845154322158,0.9985329005918729,20.40870777299446,302.92090731501565
4,0.0492385037737,0.642259894901737,0.9975755697461274,20.390127266627637,299.4762958847956
5,0.0601683740686,0.641612151159947,0.9963797667619411,20.36956304109199,296.03354280380756
6,0.0710910349508,0.640924877335263,0.9949460647496241,20.347743835403502,292.59306058488056
7,0.08200517766,0.640188438958474,0.9932751508369518,20.32436377953211,289.155261468822
8,0.0929094944568,0.63941445958879,0.9913678258397819,20.299791892084556,285.72055737487045
0,0.103802678779,0.638594415517053,0.9892250038783037,20.273757566853153,282.289359851463
1,0.114683425398,0.63773513368721,0.9868477119389814,20.24647754204158,278.8620800269722
2,0.125550430577,0.636830419083684,0.9842370893819299,20.217755141573626,275.43912855987446
3,0.136402392223,0.63588386803179,0.9813943873958428,20.187704539682265,272.0209155908731
4,0.147238010048,0.634890860535474,0.978320968397105,20.156179063177625,268.6078506921217
5,0.158055985722,0.633852763439789,0.9750183053774469,20.123222105933124,265.20034281903236
6,0.168855023026,0.632763905249895,0.971487981198889,20.08865361233188,261.7988002620819
7,0.179633828015,0.631623171510211,0.9677316878326774,20.052438201227854,258.4036305954698
8,0.190391109165,0.630427188277421,0.9637512255509211,20.01446875845411,255.01524063081504
9,0.201125577531,0.629177076066369,0.9595485020628217,19.974780857522955,251.63403636738846
10,0.211835946902,0.627876838730684,0.955125531600133,19.933501610660603,248.2604229432899
11,0.222520933956,0.626534525499737,0.9504844339513495,19.89088656054156,244.89480458662555
