 #m
  0.000000000000000E+000   1.23615585537580     
   1.00000000000000       0.134167368363629     
   2.00000000000000       0.104333860645222     
   3.00000000000000       0.166411807252644     
   4.00000000000000       7.682502771863234E-002
   5.00000000000000       5.837086195026876E-002
   6.00000000000000       3.054679330408641E-002
   7.00000000000000       2.408435976707266E-002
   8.00000000000000       1.748160882713127E-002
   9.00000000000000       1.214057546430935E-002
   10.0000000000000       8.429714861340143E-003
   11.0000000000000       5.566740685548705E-003
   12.0000000000000       3.486356338623094E-003
   13.0000000000000       2.630206454311620E-003
   14.0000000000000       2.079963600309918E-003
   15.0000000000000       1.629148944989710E-003
   16.0000000000000       1.178945607672489E-003
   17.0000000000000       9.000159785497044E-004
   18.0000000000000       7.595456687883068E-004
   19.0000000000000       5.374995842837425E-004
   20.0000000000000       4.404679186655800E-004
   21.0000000000000       3.506155815732183E-004
   22.0000000000000       2.872486986385780E-004
   23.0000000000000       2.216593272420668E-004
   24.0000000000000       1.855166094964068E-004
   25.0000000000000       1.530050774424670E-004
   26.0000000000000       1.206080632032400E-004
   27.0000000000000       9.065926157382800E-005
   28.0000000000000       7.591231141662872E-005
   29.0000000000000       6.696235804636828E-005
   30.0000000000000       4.526613401612935E-005
   31.0000000000000       4.000042431600431E-005
   32.0000000000000       3.151142037866049E-005
   33.0000000000000       2.879700978493405E-005
   34.0000000000000       2.340499965253577E-005
   35.0000000000000       1.907750083507334E-005
   36.0000000000000       1.521152030494685E-005
   37.0000000000000       1.376156003574520E-005
   38.0000000000000       1.060375986312212E-005
   39.0000000000000       1.052818602450510E-005
   40.0000000000000       8.190142525639546E-006
   41.0000000000000       7.086506518851767E-006
   42.0000000000000       6.795809739399446E-006
   43.0000000000000       5.849245292954855E-006
   44.0000000000000       6.271639525847192E-006
   45.0000000000000       5.983761444713792E-006
   46.0000000000000       4.540523401638026E-006
   47.0000000000000       4.951948083449696E-006
